ID,Latitude,Longitude,X2018,X1980,pop_growth,pop_growth_rate,urban_cluster,multiGHS,Country.Co,Country.or,City.Code,Urban.Aggl,Continent,pop_mean,pop_sum,Area,plain_area,plain_perc,disc,alti,clim,prec,clco,biom,popd,hdev,pop_den
163563_22311,57.9194,59.965,354.237,403.335,-0.1217300754955557,-0.32034230393567287,1,1,643,Russian Federation,22311,Nizhny Tagil,AS,28.17912583984202,315606.209,112326248.1,13241216.63,11.788,20.526,274,7,596,6,6,39.237,809,0.0028097280407605816
1637903_20582,26.5834,107.9719,331.186,90.931,2.6421682374547735,6.953074309091509,1,1,156,China,20582,Kaili,AS,78.80791631071416,346754.832,43822688.53,5886957.545,13.434,292.256,820,11,1236,11,1,148.159,638,0.007912678195510977
1637996_23690,26.5851,101.7128,689.802,340.918,1.0233663226934335,2.6930692702458776,1,1,156,China,23690,Panzhihua,AS,59.879655912830785,437121.488,72705542.96,45937974.56,63.184,1810.264,2245,11,961,4,1,111.455,650,0.006012216815992816
1639502_22993,26.6396,-81.9825,784.936,142.536,4.506931582196779,11.86034626893889,1,1,NA,,22993,Cape Coral,"NA",10.904211737059592,308589.192,281861570.8,92588599.57,32.849,3.233,6,13,1294,4,8,237.077,892,0.0010948253467975067
1642605_20771,26.4351,111.6063,725.981,68.748,9.560030837260719,25.157975887528206,1,1,156,China,20771,Yongzhou,AS,83.94718253875276,344183.448,40833581.75,13143463.76,32.188,1053.677,263,14,1437,4,1,401.036,723,0.008428931121135363
1646832_23847,26.4169,112.8503,758.309,62.98,11.040473166084471,29.053876752853867,1,1,156,China,23847,Leiyang,AS,104.37856031442469,668022.786,63735485.46,31620074.79,49.611,291.56,459,14,1541,4,1,302.644,723,0.010481175144092171
1646836_21296,26.4667,80.35,3080.571,1611.729,0.9113455177638423,2.3982776783259006,1,1,356,India,21296,Kanpur,AS,154.7312265845896,3775441.929,243011192.3,243011192.3,100,1000.619,125,18,900,16,1,985.965,515,0.015536082487670671
1646849_23588,26.4078,112.3957,468.41,36.797,11.729570345408595,30.867290382654193,1,1,156,China,23588,Changning,AS,49.264324567622474,137940.109,27886272.45,20704524.2,74.246,1053.677,263,14,1437,4,1,401.036,723,0.004946523750971959
1658335_20653,26.2641,117.6191,362.524,118.409,2.0616253832056683,5.42532995580439,1,1,156,China,20653,Sanming,AS,87.98179148280649,255147.195,28881587.58,18854099.2,65.281,300.311,538,14,1740,1,1,130.394,758,0.008834251036002088
1660319_23791,26.229,104.1018,309.975,36.371,7.52258667619807,19.796280726837026,1,1,156,China,23791,Xuanwei,AS,55.62403527064365,311494.598,55766711.07,31299939.61,56.127,505.911,1517,11,1198,4,1,214.458,637,0.005585672743171153
1660332_23061,26.2163,-98.2364,958.295,68.005,13.091537386956842,34.45141417620221,1,1,840,United States of America,23061,McAllen,"NA",19.65110015353989,337998.923,171294474.1,51158130.17,29.866,0.266,19,13,647,13,7,125.863,908,0.0019732038921622167
1664946_21261,26.1735,91.7503,1083.352,329.427,2.288595045336296,6.022618540358674,1,1,356,India,21261,Guwahati (Gauhati),AS,67.88545862202777,1269458.076,186234531.5,176678910.7,94.869,19234.648,563,13,2538,16,1,464.499,607,0.006816448409300505
1665407_21225,26.1667,85.9,341.717,172.92,0.9761566042100394,2.5688331689737876,1,1,356,India,21225,Darbhanga,AS,85.26157526579657,809984.965,94609997.06,94609997.06,100,120.108,96,18,1230,16,1,1196.755,518,0.008561304197973093
1672059_21342,26.1167,85.4,480.209,185.257,1.5921233745553474,4.1897983540930195,1,1,356,India,21342,Muzaffarpur,AS,60.2182629836238,1234474.391,204156950.6,204156950.6,100,249.701,100,18,1279,16,1,1176.227,510,0.006046692935861279
167260_22590,57.7032,11.9663,595.598,466.781,0.27596881621145664,0.7262337268722543,1,1,752,Sweden,22590,GÃ¯Â¿Â½teborg,EU,29.480867747900486,548344.14,186538555.7,NA,NA,0.036,143,7,855,4,4,91.674,911,0.0029395753491405427
1674047_21864,26.0833,-98.2833,862.689,195.665,3.4090102982137838,8.971079732141536,1,1,484,Mexico,21864,Reynosa,"NA",35.843464426263054,609338.895,169296890.1,104443816.8,61.693,63.426,79,13,596,12,13,224.263,845,0.0035992326535949763
1676650_20803,25.9762,113.2319,303.392,81.757,2.7108993725307924,7.133945717186297,1,1,156,China,20803,Zixing,AS,86.56635638899128,190445.984,21908784.32,14047698.38,64.119,291.56,459,14,1541,4,1,302.644,723,0.008692676928958877
1678145_21330,25.9475,83.559,339.944,84.617,3.0174433033551176,7.940640271987151,1,1,356,India,21330,Maunath Bhanjan,AS,145.2535511786786,421235.298,28880239.75,28880239.75,100,100.358,84,18,1084,16,1,1103.132,515,0.014585588680924992
1678373_20513,26.0754,119.2989,3532.12,741.451,3.76379423589691,9.90472167341292,1,1,156,China,20513,"Fuzhou, Fujian",AS,76.25970551341973,3523198.395,460091132,156684692.2,34.055,1784.766,154,14,1414,20,1,3775.821,758,0.007657609873254414
1682893_20515,25.85,114.9333,1157.936,107.476,9.77390301090476,25.72079739711779,1,1,156,China,20515,Ganzhou,AS,101.26092848179267,1194878.956,117506462.5,40420292.86,34.398,206.704,421,14,1587,1,1,254.458,706,0.010168623329972171
1686156_20481,25.8,113.0333,868.975,93.581,8.285805879398596,21.804752314206834,1,1,156,China,20481,Chenzhou,AS,124.4102955432143,485200.153,38834140.21,2084210.562,5.367,291.56,459,14,1541,4,1,302.644,723,0.012494164937764177
1686182_21848,25.7667,-108.9667,301.475,122.793,1.4551480947611022,3.8293370914765847,1,1,484,Mexico,21848,Los Mochis,"NA",48.886997613443256,249323.688,50787753.31,47521516.94,93.569,0.13,25,16,359,14,2,120.768,780,0.004909130090440694
1686271_21373,25.7833,87.4667,438.416,106.738,3.1074031741273025,8.177376774019217,1,1,356,India,21373,Purnia,AS,129.86579755129858,298691.334,22904532.89,15840685.9,69.16,52.578,44,18,1420,16,1,1108.896,498,0.013040708380060745
168828_22396,57.6299,39.8737,612.138,602.036,0.016779727458158797,0.04415717752147052,1,1,643,Russian Federation,22396,Yaroslavl,EU,34.774759806284585,577261.013,166479338.3,82480357.69,49.544,1046.566,135,7,604,2,6,85.168,792,0.003467463403535164
1693978_20132,25.75,89.25,391.296,134.489,1.909501892348073,5.0250049798633505,1,1,50,Bangladesh,20132,Rangpur,AS,36.04358913773124,969572.548,267876507.8,132974711.7,49.64,20697.836,1025,13,2201,16,1,716.672,615,0.003619475839680182
1693992_23684,25.6655,114.7558,383.344,17.566,20.82306728908118,54.79754549758206,1,1,156,China,23684,Nankang,AS,94.84825173078804,284544.755,29873198.07,9242795.959,30.94,206.704,421,14,1587,1,1,254.458,706,0.009525085139302596
1698073_20488,25.59,100.2235,480.643,65.394,6.34995565342386,16.710409614273317,1,1,156,China,20488,Dali,AS,41.133286792334765,357859.595,86635678.41,68704830.83,79.303,171.389,2346,11,1045,4,1,119.633,647,0.004130626106561355
1698077_23064,25.7891,-80.204,6035.715,3122.349,0.9330686608063352,2.455443844227198,1,1,840,United States of America,23064,Miami,"NA",19.124266836335643,5821426.825,3031514023,1561248218,51.501,0.703,9,13,1369,16,8,425.222,892,0.0019203034460118017
1698459_21364,25.6,85.1167,2352.092,921.385,1.5527786972872362,4.0862597297032535,1,1,356,India,21364,Patna,AS,185.05622572654147,2886877.121,155341587,155341587,100,10038.841,111,17,1000,16,1,1186.043,499,0.018584058375816642
1699959_21169,25.5631,84.6714,314.29,122.642,1.5626620570440797,4.112268571168631,1,1,356,India,21169,Arrah,AS,142.57762014079572,399217.336,27882394.87,27882394.87,100,7023.048,67,17,976,16,1,1432.166,498,0.014317899802413924
1706380_23704,25.4894,103.7977,873.378,93.319,8.359058712588006,21.997522927863173,1,1,156,China,23704,Qujing,AS,60.23184476575335,632434.37,104557067.9,63356031.58,60.595,132.501,1928,11,992,13,1,269.59,647,0.006048700319378409
1706404_204943,25.4167,86.1333,412.836,66.054,5.249977291307113,13.815729713966087,1,1,356,India,204943,Begusarai,AS,70.84717948849077,949352.205,133432469.9,133432469.9,100,249.701,100,18,1279,16,1,1176.227,510,0.007114851472894754
1710732_21160,25.45,81.85,1354.615,639.839,1.1171185251289777,2.939785592444678,1,1,356,India,21160,Allahabad,AS,147.98232568028098,2204936.653,148371451.1,148371451.1,100,1000.619,125,18,900,16,1,985.965,515,0.014860922614512329
1710805_20639,25.4394,119.0103,1711.642,220.904,6.74835222540108,17.758821645792313,1,1,156,China,20639,Putian,AS,58.4745740458409,1748389.764,297736705.3,134356888,45.126,24.813,310,14,1361,4,1,909.674,758,0.005872268124409852
1715198_22041,25.3667,68.3667,1781.538,741.027,1.4041472173078713,3.6951242560733455,1,1,586,Pakistan,22041,Hyderabad,AS,247.3047392450081,2398855.971,96587672.36,NA,NA,4100.798,102,17,174,16,13,259.031,561,0.024836047006692768
1715216_21191,25.35,74.6333,431.638,119.378,2.6157248404228586,6.883486422165418,1,1,356,India,21191,Bhilwara,AS,80.4176614481807,402088.307,49786562.05,8401448.225,16.875,33.738,410,16,600,16,2,310.773,588,0.008076241669312052
1719740_21187,25.25,87,464.63,221.061,1.101818050221432,2.899521184793242,1,1,356,India,21187,Bhagalpur,AS,66.44901059804523,318955.251,47795121.83,47795121.83,100,10504.358,103,18,1120,16,1,840.373,501,0.006673385039889122
1722392_20518,25.2819,110.2864,1095.991,403.947,1.7132049501543518,4.508434079353557,1,1,156,China,20518,Guilin,AS,48.7878086304264,1136755.941,232005944.7,99295233.72,42.799,600.5,388,14,1601,4,1,207.902,700,0.004899684542436641
1723971_21201,25.1833,85.5167,356.459,147.203,1.4215471152082497,3.7409134610743413,1,1,356,India,21201,Bihar Sharif,AS,181.34682571371832,544040.477,29871623.98,11800550.29,39.504,238.489,173,17,1000,16,2,805.577,501,0.01821261801381312
1725490_21433,25.3164,82.9822,1614.607,790.819,1.0416896913200113,2.7412886613684506,1,1,356,India,21433,Varanasi (Benares),AS,80.73601645137845,3899549.595,480948736.6,480948736.6,100,3217.923,100,18,968,16,1,1348.765,515,0.008108035843003398
1728459_21310,25.1665,75.8561,1298.54,346.137,2.7515203517682307,7.240843030969028,1,1,356,India,21310,Kota,AS,88.48001059631804,1150240.138,129442794.4,22526986.05,17.403,192.86,466,18,871,16,2,329.364,525,0.008886088587098672
1729107_20735,25.0945,104.8983,361.714,49.475,6.311045982819605,16.60801574426212,1,1,156,China,20735,"Xingyi, Guizhou",AS,38.52861105379949,227318.805,58748279.47,15042198.11,25.604,684.974,1150,14,1259,11,1,139.735,664,0.003869369572194554
1732801_20608,25.1072,117.0225,670.482,208.931,2.2091073129406356,5.813440297212199,1,1,156,China,20608,Longyan,AS,59.91670797569154,431400.297,71691117.33,NA,NA,298.023,550,14,1646,4,1,233.493,758,0.006017486029883307
1732812_20485,25.0445,101.541,461.184,53.715,7.585758168109467,19.962521495024912,1,1,156,China,20485,Chuxiong,AS,72.56554962479137,471676.073,64721341.77,51386263.23,79.396,124.124,1922,11,901,13,1,140.746,647,0.007287798121926976
1737014_20590,25.0389,102.7183,4230.182,561.515,6.533515578390604,17.193462048396327,1,1,156,China,20590,Kunming,AS,88.39429943808629,3217552.5,362430623.3,207831663.5,57.344,174.788,2142,11,983,13,1,430.009,647,0.008877705947426767
1737015_21237,25,88.15,401.011,91.294,3.3925230573750746,8.927692256250197,1,1,356,India,21237,English Bazar,AS,50.55109798397943,126377.745,24892209.89,24892209.89,100,392.7,38,18,1685,16,1,857.095,622,0.005076999814740032
1741039_23577,24.9211,102.4784,300.097,41.575,6.218208057726999,16.36370541507105,1,1,156,China,23577,Anning,AS,39.438707809337835,216912.893,54762131.28,36400077.83,66.469,174.788,2142,11,983,13,1,430.009,647,0.0039610016617307965
1745052_895000391,25.0121,121.4621,4324.516,1942.023,1.2268098781528332,3.2284470477706133,4,1,158,"China, Taiwan Province of China",895000391,Xinbei,AS,92.18975093526505,9348040.745,1009629016,89309552.17,8.846,12.47,772,13,2519,1,1,656.209,856,0.009258886776090831
1749117_20112,24.85,89.3667,685.063,95.539,6.170506285391306,16.23817443524028,1,1,50,Bangladesh,20112,Bogra,AS,26.725337019460788,1210657.767,451041088.9,400145851.4,88.716,619.005,27,18,1776,16,1,1034.733,588,0.002684140750796241
1749124_22044,24.9056,67.0822,15400.223,5047.815,2.0508691384292015,5.397024048497898,1,1,586,Pakistan,22044,Karachi,AS,243.56790653467738,18412759.46,752720300.3,59063026.53,7.847,0.054,60,16,199,12,13,7830.103,561,0.02446162200310197
1749193_21838,24.7994,-107.3897,804.467,305.537,1.6329609834488132,4.2972657459179295,1,1,484,Mexico,21838,CuliacÃ¯Â¿Â½n,"NA",49.91661471969643,663890.976,132420231.1,46904370.55,35.421,131.528,1356,11,985,4,3,43.729,761,0.005013516216405395
1749237_21249,24.7833,85,545.818,241.876,1.256602556681936,3.3068488333735155,1,1,356,India,21249,Gaya,AS,111.15663237820746,733633.774,65712942.73,13977824.81,21.271,238.489,173,17,1000,16,2,805.577,501,0.011164220373060137
1749593_20136,24.8967,91.8717,775.942,209.36,2.7062571646923956,7.121729380769462,1,1,50,Bangladesh,20136,Sylhet,AS,59.26385097392735,1380847.728,231993399.7,231993399.7,100,2462.097,347,13,3637,16,1,552.302,601,0.005952099196725552
1753027_20661,24.8,113.5833,752.223,177.882,3.228775255506459,8.496776988174892,1,1,156,China,20661,Shaoguan,AS,59.27210004702952,521594.48,87619970.11,55436673.81,63.269,571.509,355,14,1628,4,1,220.806,775,0.005952917803386363
1753608_20528,24.6977,108.0808,387.425,81.581,3.7489611551709343,9.865687250449827,1,1,156,China,20528,Hechi,AS,81.85981541382041,212835.52,25885658.11,24828460.39,95.916,392.841,553,14,1443,11,1,97.386,683,0.00822214058053168
175362_22377,57.1522,65.5272,790.007,373.829,1.1132844161367896,2.92969583193892,1,1,643,Russian Federation,22377,Tyumen,AS,36.164081420978754,560543.262,155426094.4,86596848.6,55.716,269.502,77,7,476,2,6,101.921,835,0.003606493904153587
1754396_20126,24.75,90.4,446.59,148.446,2.008434043355833,5.2853527456732445,1,1,50,Bangladesh,20126,Mymensingh,AS,43.23724835867297,994456.712,228999246.9,228999246.9,100,566.737,14,18,2037,16,1,2455.185,579,0.004342620010598821
1757116_21277,24.8167,93.95,539.736,172.368,2.131300473405737,5.608685456330886,1,1,356,India,21277,Imphal,AS,41.99052361776852,764227.53,181207156.5,180932268.2,99.848,766.773,916,13,1692,11,1,116.174,575,0.0042174246578390515
1758313_206047,24.6709,87.9482,355.839,25.223,13.107719145224596,34.49399775059104,1,1,356,India,206047,Dhulian,AS,63.10206137615625,334440.925,52768145.23,51192983.25,97.015,680.034,79,18,1341,16,1,1237.708,614,0.0063379321661255214
1760900_20648,24.8968,118.5997,1568.339,143.072,9.961886322970251,26.215490323605923,3,1,156,China,20648,Quanzhou,AS,37.14051187513917,4063171.999,1089231708,70440519.68,6.467,0.476,87,13,1182,16,1,2348.264,765,0.0037303100608966112
1760928_21397,24.5833,80.8333,330.166,93.849,2.518055599953116,6.626462105139779,1,1,356,India,21397,Satna,AS,105.13410950840087,483616.904,45798167.7,3571078.234,7.797,211.535,286,18,999,16,2,370.615,511,0.010559743506943838
1764711_20788,24.5133,117.6556,812.325,146.382,4.549350329958601,11.971974552522635,1,1,156,China,20788,Zhangzhou,AS,53.48611828757939,679273.702,126440647.8,78245496.56,61.883,298.023,550,14,1646,4,1,233.493,758,0.005372273187610164
1765589_204955,24.4886,86.699,313.249,58.054,4.395821132049472,11.56795034749861,1,1,356,India,204955,Deoghar,AS,102.38087765734424,348094.984,33850009.01,NA,NA,680.034,79,18,1341,16,1,1237.708,614,0.0102834532155417
1769704_23651,24.4152,111.554,566.119,70.703,7.007001117350042,18.439476624605376,1,1,156,China,23651,Hezhou,AS,54.66120621454533,289704.393,52765487.35,52765487.35,100,300.823,352,14,1493,4,1,167.607,720,0.005490414427111322
1772446_20131,24.3667,88.6,880.026,238.405,2.6913068098403974,7.082386341685257,1,1,50,Bangladesh,20131,Rajshahi,AS,40.52025418139457,814457.109,200109817,200109817,100,619.005,27,18,1776,16,1,1034.733,588,0.004070050741188775
1773444_23747,24.4462,117.809,582.432,36.171,15.102181305465704,39.742582382804486,1,1,156,China,23747,Longhai,AS,36.42433847625301,520868.04,142368788.7,49660195.17,34.881,298.023,550,14,1646,4,1,233.493,758,0.003658583069759587
1773710_20778,24.3567,102.5395,599.439,42.254,13.186562218961518,34.70147952358294,1,1,156,China,20778,Yuxi,AS,72.55793629028986,623998.252,85613631.3,71196144.51,83.16,39.687,1845,14,1005,11,1,293.938,647,0.00728853854841688
1779247_20606,24.3017,109.3784,2042.201,435.177,3.6928054561707073,9.717909095186073,1,1,156,China,20606,Liuzhou,AS,60.763395036812426,1421863.444,232959120.7,200111942.6,85.9,1164.643,176,14,1441,13,1,889.436,699,0.006103489057340007
1779408_20618,24.2989,116.1214,387.791,90.915,3.2654237474564147,8.593220388043196,1,1,156,China,20618,Meizhou,AS,40.8677992285211,482240.031,117476109.7,87506160.22,74.488,488.85,396,14,1674,4,1,238.893,768,0.004105005113222608
178129_21778,56.946,24.1059,637.089,839.774,-0.24135660308606832,-0.6351489554896536,1,1,428,Latvia,21778,Riga,EU,33.78537965040053,557458.764,165448014.2,139200684.7,84.136,754.267,95,7,663,16,4,131.871,830,0.0033693892712796307
1782950_23922,24.1974,113.4055,411.946,53.015,6.770366877298878,17.816754940260203,1,1,156,China,23922,Yingde,AS,58.216119099807614,174648.357,29866645.3,29866645.3,100,762.308,214,14,1900,4,1,346.613,775,0.0058476054222266465
1786475_23797,24.1455,115.7253,435.129,36.838,10.811960475595852,28.452527567357507,1,1,156,China,23797,Xingning,AS,86.67141472640786,511361.347,58736411.04,26339760.59,44.844,488.85,396,14,1674,4,1,238.893,768,0.008706036646531886
1786647_895000388,24.1416,120.6727,1283.437,604.972,1.1214816553493383,2.9512675140772058,1,1,158,"China, Taiwan Province of China",895000388,Taizhong,AS,70.40901103076332,2323497.364,328534970.6,2981240.656,0.907,12.47,772,13,2519,1,1,656.209,856,0.0070722984519931646
1790129_22808,24.0934,32.907,332.779,160.067,1.078998169516515,2.8394688671487236,1,1,818,Egypt,22808,Aswan,AF,91.92823989840315,376905.784,40816312.43,36504232.55,89.435,2629.186,276,16,1,19,13,24.265,691,0.00923419489809114
1795755_21172,24.1,88.25,383.876,100.546,2.8179141885306223,7.415563654027952,1,1,356,India,21172,Baharampur,AS,86.81692236243356,1198073.529,137384643.3,137384643.3,100,680.034,79,18,1341,16,1,1237.708,614,0.008720578226372991
179635_22258,56.8498,53.2045,650.817,560.523,0.16108884024384365,0.4239180006416938,1,1,643,Russian Federation,22258,Izhevsk,EU,48.40501823634533,614743.732,127346967.6,25131357.07,19.735,74.787,144,8,556,2,4,97.989,803,0.00482731346953565
179784_22259,56.8605,35.876,423.242,417.343,0.014134656625365708,0.03719646480359397,1,1,643,Russian Federation,22259,Tver,EU,34.67116201520598,388317.015,112299111.1,101796428.5,90.648,186.156,190,7,628,2,4,45.3,766,0.0034578814667037914
1802401_21150,23.8364,91.275,534.387,129.76,3.118272194821208,8.205979460055811,1,1,356,India,21150,Agartala,AS,49.88717818847958,892980.49,178191462.6,46786126.82,26.256,4866.036,21,18,2112,16,1,1525.852,592,0.005011353950242508
1809450_21230,23.8,86.45,1302.299,670.65,0.9418459703272944,2.478542027177091,1,1,356,India,21230,Dhanbad,AS,66.56624403597253,1950390.95,291673459.8,2749774.009,0.943,203.604,248,17,1195,16,2,1013.322,557,0.006686898942870495
1809453_21154,23.7244,92.7175,352.728,70.354,4.013616851920289,10.562149610316549,1,1,356,India,21154,Aizawl,AS,127.21596640212806,343483.109,26877878.01,NA,NA,901.247,348,13,2675,11,1,267.691,612,0.012779398316794428
1809454_20643,23.7146,113.0297,717.432,45.667,14.71007510894081,38.71072397089687,1,1,156,China,20643,Qingyuan,AS,49.340035310189904,646354.463,130409228.8,103535452.7,79.393,1326.225,176,13,1836,4,1,363.591,775,0.004956355228442237
